Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,SPY,,,
2021-08-06,2021,8,6,Friday,31,2021-31,442.1,442.94,441.8,442.49,46930000,418.15,0.001652284534479298,414.5128571428572,405.6504
2021-08-09,2021,8,9,Monday,32,2021-32,442.46,442.8,441.31,442.13,41222600,417.81,-0.0008133941679674406,415.26000000000005,406.10799999999995
2021-08-10,2021,8,10,Tuesday,32,2021-32,442.61,443.44,441.88,442.68,43339300,418.33,0.0012438371481251487,415.8092857142857,406.5618
2021-08-11,2021,8,11,Wednesday,32,2021-32,443.82,443.88,442.62,443.78,44034300,419.37,0.002484948636273021,416.37142857142857,407.04339999999996
2021-08-12,2021,8,12,Thursday,32,2021-32,443.62,445.26,442.66,445.11,38909400,420.62,0.002997134798513601,416.71999999999997,407.53759999999994
2021-08-13,2021,8,13,Friday,32,2021-32,445.59,445.94,445.07,445.92,39470300,421.39,0.001819635917552409,417.0507142857142,408.07660000000004
2021-08-16,2021,8,16,Monday,33,2021-33,444.53,447.11,442.87,446.97,73740000,422.38,0.002354712179997609,417.5878571428571,408.5632
2021-08-17,2021,8,17,Tuesday,33,2021-33,444.24,444.96,440.85,444.04,92673900,419.61,-0.006555220879254198,417.93928571428575,409.0022
2021-08-18,2021,8,18,Wednesday,33,2021-33,442.96,444.63,438.92,439.18,89351900,415.02,-0.010944997699246506,417.84,409.3476
2021-08-19,2021,8,19,Thursday,33,2021-33,436.27,441.14,436.12,439.86,92812200,415.66,0.0015483091803425442,417.93071428571426,409.7178
2021-08-20,2021,8,20,Friday,33,2021-33,440.23,443.71,439.71,443.36,72008700,418.97,0.007957030946285304,418.32,410.1172
2021-08-23,2021,8,23,Monday,34,2021-34,445.16,448.23,443.44,447.26,54973000,422.65,0.008796626941131258,418.73214285714283,410.577
2021-08-24,2021,8,24,Tuesday,34,2021-34,447.97,448.54,447.42,447.97,38744700,423.33,0.0015872715593976405,419.3392857142857,411.0326
2021-08-25,2021,8,25,Wednesday,34,2021-34,448.17,449.46,447.77,448.91,40529700,424.21,0.0020984699962909303,419.82142857142856,411.5204
2021-08-26,2021,8,26,Thursday,34,2021-34,448.61,448.86,446.16,446.26,57829600,421.71,-0.005903179737571818,420.07571428571424,412.0028
2021-08-27,2021,8,27,Friday,34,2021-34,447.12,450.65,447.06,450.25,77235100,425.48,0.008940929267292619,420.6235714285714,412.5632
2021-08-30,2021,8,30,Monday,35,2021-35,450.97,453.07,450.71,452.23,48357400,427.35,0.0043977476336662935,421.26785714285717,413.26840000000004
2021-08-31,2021,8,31,Tuesday,35,2021-35,452.13,452.49,450.92,451.56,59300200,426.72,-0.0014816347770274518,421.7928571428571,413.8485999999999
2021-09-01,2021,9,1,Wednesday,35,2021-35,452.56,453.11,451.55,451.8,48721400,426.94,0.0005313707943306323,422.2442857142857,414.3908
2021-09-02,2021,9,2,Thursday,35,2021-35,453.32,454.05,451.91,453.19,42501000,428.26,0.0030765969129815662,422.73500000000007,414.969
2021-09-03,2021,9,3,Friday,35,2021-35,451.98,453.63,451.55,453.08,47170500,428.15,-0.00024271057690083975,423.1471428571429,415.4978
2021-09-07,2021,9,7,Tuesday,36,2021-36,452.71,452.81,450.74,451.46,51671500,426.62,-0.00357539742814017,423.6478571428571,415.9674
2021-09-08,2021,9,8,Wednesday,36,2021-36,450.89,451.67,448.86,450.91,56181900,426.1,-0.001218489189288352,424.43928571428575,416.4104
2021-09-09,2021,9,9,Thursday,36,2021-36,450.7,452.57,448.72,448.98,57970400,424.28,-0.004280013433054175,425.055,416.81260000000003
2021-09-10,2021,9,10,Friday,36,2021-36,451.04,451.49,445.31,445.44,89948200,420.93,-0.007884663341152565,425.19500000000005,417.14099999999996
2021-09-13,2021,9,13,Monday,37,2021-37,448.64,448.92,444.11,446.58,83738600,422.01,0.002559160699109997,425.14928571428567,417.4462
2021-09-14,2021,9,14,Tuesday,37,2021-37,448.12,448.34,443.22,444.17,78197100,419.73,-0.005396466556406354,424.89214285714286,417.6436
2021-09-15,2021,9,15,Wednesday,37,2021-37,444.62,448.41,443.44,447.88,78792200,423.24,0.008352704853645587,424.8228571428571,417.92620000000005
2021-09-16,2021,9,16,Thursday,37,2021-37,447.32,448.36,444.02,447.17,77786700,422.57,-0.001585290671473616,424.8842857142857,418.1664
2021-09-17,2021,9,17,Friday,37,2021-37,444.92,445.37,441.02,441.4,118425000,418.45,-0.009740976303199811,424.38214285714287,418.3912
2021-09-20,2021,9,20,Monday,38,2021-38,434.88,436.56,428.86,434.04,166445500,411.48,-0.01667415044308651,423.2485714285714,418.3896
2021-09-21,2021,9,21,Tuesday,38,2021-38,436.53,437.91,433.07,433.63,92526100,411.09,-0.0009444311233887115,422.13214285714287,418.3508
2021-09-22,2021,9,22,Wednesday,38,2021-38,436.05,440.03,433.75,437.86,102350100,415.1,0.009754563949485151,421.2864285714286,418.42019999999997
2021-09-23,2021,9,23,Thursday,38,2021-38,439.85,444.89,439.6,443.18,76396000,420.14,0.012149981245286545,420.70642857142855,418.5782
2021-09-24,2021,9,24,Friday,38,2021-38,441.44,444.67,441.21,443.91,62094800,420.83,0.0016471786481717654,420.1835714285714,418.77819999999997
2021-09-27,2021,9,27,Monday,39,2021-39,442.81,444.05,441.9,442.64,61371100,419.63,-0.0028607989613232965,419.6842857142857,419.0186
2021-09-28,2021,9,28,Tuesday,39,2021-39,439.69,440.04,432.94,433.72,130436300,411.17,-0.020151989716084007,418.61785714285713,419.2102
2021-09-29,2021,9,29,Wednesday,39,2021-39,435.19,437.04,433.85,434.45,82329200,411.86,0.0016831800598902102,417.73071428571427,419.3004
2021-09-30,2021,9,30,Thursday,39,2021-39,436.02,436.77,428.78,429.14,140506000,406.83,-0.0122223766714602,416.72357142857135,419.2242
2021-10-01,2021,10,1,Friday,39,2021-39,430.98,436.03,427.23,434.24,129240100,411.67,0.011884077083010203,415.985,419.2276
2021-10-04,2021,10,4,Monday,40,2021-40,433.0,433.96,426.36,428.64,128570000,406.36,-0.012895996266121257,415.03000000000003,419.04
2021-10-05,2021,10,5,Tuesday,40,2021-40,430.24,435.49,429.39,433.1,90682500,410.58,0.010405093373150542,414.1257142857143,418.9164
2021-10-06,2021,10,6,Wednesday,40,2021-40,429.27,435.12,427.54,434.9,113032200,412.29,0.004155998563108998,413.3914285714286,418.865
2021-10-07,2021,10,7,Thursday,40,2021-40,438.39,441.68,438.2,438.66,72437500,415.86,0.008645768211635207,413.20642857142855,418.88840000000005
2021-10-08,2021,10,8,Friday,40,2021-40,439.48,439.89,437.19,437.86,74557400,415.1,-0.0018237636134648127,413.46500000000003,418.8621999999999
2021-10-11,2021,10,11,Monday,41,2021-41,437.16,440.26,434.62,434.69,65233300,412.09,-0.007239716410499253,413.5364285714286,418.8162
2021-10-12,2021,10,12,Tuesday,41,2021-41,435.67,436.1,432.78,433.62,71181200,411.08,-0.002461520916151705,413.2492857142857,418.76739999999995
2021-10-13,2021,10,13,Wednesday,41,2021-41,434.71,436.05,431.54,435.18,72974000,412.56,0.0035974964293405964,412.7078571428571,418.681
2021-10-14,2021,10,14,Thursday,41,2021-41,439.08,442.66,438.58,442.5,70236800,419.5,0.016820602041918375,412.61285714285714,418.77439999999996
2021-10-15,2021,10,15,Friday,41,2021-41,444.75,446.26,444.09,445.87,66260200,422.69,0.0076159321963862325,412.8314285714286,418.879
2021-10-18,2021,10,18,Monday,42,2021-42,443.97,447.55,443.27,447.19,62213200,423.94,0.0029604192295560328,413.74357142857144,418.99479999999994
2021-10-19,2021,10,19,Tuesday,42,2021-42,448.92,450.71,448.27,450.64,46996800,427.21,0.007714869514233058,414.84000000000003,419.1828
2021-10-20,2021,10,20,Wednesday,42,2021-42,451.13,452.73,451.01,452.41,49571600,428.89,0.003927874997196268,416.41571428571433,419.394
2021-10-21,2021,10,21,Thursday,42,2021-42,451.77,453.83,451.31,453.59,41305400,430.01,0.0026081009234160124,417.72571428571433,419.6068
2021-10-22,2021,10,22,Friday,42,2021-42,453.13,454.67,451.05,453.12,58845100,429.56,-0.0010361548492260342,419.3828571428571,419.78560000000004
2021-10-25,2021,10,25,Monday,43,2021-43,454.28,455.9,452.39,455.55,45214500,431.87,0.0053629742288232585,420.9035714285714,419.99519999999995
2021-10-26,2021,10,26,Tuesday,43,2021-43,457.2,458.49,455.56,455.96,56075100,432.26,0.0008999079740750204,422.33,420.1928
2021-10-27,2021,10,27,Wednesday,43,2021-43,456.45,457.16,453.86,453.94,72438000,430.34,-0.004430259368313649,423.36428571428576,420.4074
2021-10-28,2021,10,28,Thursday,43,2021-43,455.46,458.4,455.45,458.32,51437900,434.49,0.009648878897468016,424.7492857142857,420.7968
2021-10-29,2021,10,29,Friday,43,2021-43,455.87,459.56,455.56,459.25,70162400,435.38,0.0020292897050562253,426.41285714285715,421.19120000000004
2021-11-01,2021,11,1,Monday,44,2021-44,460.3,460.7,458.2,460.04,48433600,436.12,0.001720127297831331,428.20142857142855,421.5342
2021-11-02,2021,11,2,Tuesday,44,2021-44,460.22,462.23,460.08,461.9,48908400,437.89,0.004043055012670216,430.0107142857143,421.839
2021-11-03,2021,11,3,Wednesday,44,2021-44,461.3,465.15,460.83,464.72,52509800,440.56,0.006105289641120892,431.515,422.1836
2021-11-04,2021,11,4,Thursday,44,2021-44,465.36,467.0,464.99,466.91,52847100,442.64,0.004712492972579918,432.94,422.5522
2021-11-05,2021,11,5,Friday,44,2021-44,469.28,470.65,466.92,468.53,66390600,444.17,0.0034696513919041383,434.38500000000005,423.0014
2021-11-08,2021,11,8,Monday,45,2021-45,469.7,470.23,468.2,468.93,50405200,444.55,0.0008535408306231673,435.62357142857144,423.3828000000001
2021-11-09,2021,11,9,Tuesday,45,2021-45,469.32,469.57,465.88,467.38,51149100,443.08,-0.0033052593150573184,436.63714285714286,423.69739999999996
2021-11-10,2021,11,10,Wednesday,45,2021-45,465.58,467.38,462.04,463.62,69429700,439.52,-0.008044940473956097,437.3164285714285,423.95340000000004
2021-11-11,2021,11,11,Thursday,45,2021-45,465.21,465.29,463.75,463.77,34848500,439.66,0.00032363257253176236,438.03785714285715,424.20779999999996
2021-11-12,2021,11,12,Friday,45,2021-45,465.12,467.86,464.11,467.27,53466700,442.98,0.007546785558704361,438.8314285714286,424.5022
2021-11-15,2021,11,15,Monday,46,2021-46,468.64,468.81,466.23,467.43,46980500,443.13,0.00034239211944231407,439.60785714285714,424.8018
2021-11-16,2021,11,16,Tuesday,46,2021-46,467.15,470.49,467.07,469.28,48857500,444.88,0.00395799288054377,440.6464285714286,425.16700000000003
2021-11-17,2021,11,17,Wednesday,46,2021-46,469.0,469.19,467.48,468.14,47858300,443.8,-0.002429488948490266,441.31142857142856,425.52099999999996
2021-11-18,2021,11,18,Thursday,46,2021-46,469.24,470.01,466.34,469.73,50625600,445.31,0.003396516675965744,442.0207142857143,425.94159999999994
2021-11-19,2021,11,19,Friday,46,2021-46,469.61,470.94,468.5,468.89,57315600,444.51,-0.0017883845465372916,442.62,426.4132
2021-11-22,2021,11,22,Monday,47,2021-47,470.89,473.54,467.35,467.57,72762000,443.26,-0.002814872931496404,443.0035714285714,426.8382
2021-11-23,2021,11,23,Tuesday,47,2021-47,467.22,469.1,464.45,468.19,73206500,443.85,0.0013259351581287326,443.23857142857145,427.32060000000007
2021-11-24,2021,11,24,Wednesday,47,2021-47,466.06,469.57,465.19,469.44,61858800,445.04,0.0026699482718148815,443.40999999999997,427.75659999999993
2021-11-26,2021,11,26,Friday,47,2021-47,462.34,463.9,457.77,458.97,112669600,435.11,-0.022303330728919213,442.7628571428572,428.00739999999996
2021-11-29,2021,11,29,Monday,48,2021-48,464.07,466.56,461.73,464.6,86268800,440.45,0.012266576778307448,442.46999999999997,428.44739999999996
2021-11-30,2021,11,30,Tuesday,48,2021-48,462.0,464.03,455.3,455.56,148559600,431.88,-0.01945743723280502,441.67,428.85540000000003
2021-12-01,2021,12,1,Wednesday,48,2021-48,461.64,464.67,450.29,450.5,131939200,427.08,-0.011107453929045441,440.7814285714286,429.17519999999996
2021-12-02,2021,12,2,Thursday,48,2021-48,450.73,459.07,450.31,457.4,127637800,433.62,0.015316299867205618,440.35,429.54560000000004
2021-12-03,2021,12,3,Friday,48,2021-48,459.17,460.3,448.92,453.42,137331600,429.85,-0.00870122858799971,439.41214285714284,429.73980000000006
2021-12-06,2021,12,6,Monday,49,2021-49,456.13,460.79,453.56,458.79,98977500,434.94,0.011843358718230501,438.82714285714286,430.022
2021-12-07,2021,12,7,Tuesday,49,2021-49,464.41,468.88,458.65,468.28,95484700,443.94,0.020684818617894507,438.75999999999993,430.5082
2021-12-08,2021,12,8,Wednesday,49,2021-49,468.7,470.0,466.83,469.52,72238800,445.11,0.0026479874023992434,438.85357142857146,431.18700000000007
2021-12-09,2021,12,9,Thursday,49,2021-49,468.15,469.63,466.14,466.35,61272600,442.11,-0.006751538197365181,438.625,431.792
2021-12-10,2021,12,10,Friday,49,2021-49,469.23,470.9,466.51,470.74,77159800,446.27,0.009413580214956419,438.7507142857143,432.58079999999995
2021-12-13,2021,12,13,Monday,50,2021-50,470.19,470.56,466.27,466.57,87724700,442.32,-0.008858386917277361,438.6835714285714,433.19379999999995
2021-12-14,2021,12,14,Tuesday,50,2021-50,463.09,465.74,460.25,463.36,97264100,439.27,-0.0068801936941492725,438.3564285714286,433.852
2021-12-15,2021,12,15,Wednesday,50,2021-50,463.42,470.86,460.74,470.6,116899300,446.14,0.01562505861793806,438.435,434.5632
2021-12-16,2021,12,16,Thursday,50,2021-50,472.57,472.87,464.8,466.45,116568600,442.2,-0.008818407539904038,438.9414285714285,435.1614
2021-12-17,2021,12,17,Friday,50,2021-50,461.55,464.74,458.06,459.87,135511600,437.49,-0.010642958443897732,438.72999999999996,435.594
2021-12-20,2021,12,20,Monday,51,2021-51,454.48,455.4,451.14,454.98,107134800,432.84,-0.010633494405243193,438.7985714285714,435.94880000000006
2021-12-21,2021,12,21,Tuesday,51,2021-51,458.61,463.21,456.31,463.06,69806300,440.53,0.017759079227375185,439.7592857142857,436.5176
2021-12-22,2021,12,22,Wednesday,51,2021-51,462.79,467.81,462.58,467.69,58890200,444.93,0.009998768987945272,440.5671428571428,437.1946
2021-12-23,2021,12,23,Thursday,51,2021-51,468.75,472.19,468.64,470.6,56439700,447.7,0.006221976277557939,441.84214285714285,437.89740000000006
2021-12-27,2021,12,27,Monday,52,2021-52,472.06,477.31,472.01,477.26,56808600,454.04,0.01415210541333578,443.20642857142855,438.5882
2021-12-28,2021,12,28,Tuesday,52,2021-52,477.72,478.81,476.06,476.87,47274600,453.67,-0.0008171157005451013,443.90142857142854,439.20779999999996
2021-12-29,2021,12,29,Wednesday,52,2021-52,476.98,478.56,475.92,477.48,54503000,454.25,0.0012791790006381198,444.55428571428564,439.814
2021-12-30,2021,12,30,Thursday,52,2021-52,477.93,479.0,475.67,476.16,55329000,452.99,-0.002764430643043214,445.3314285714286,440.3296000000001
2021-12-31,2021,12,31,Friday,52,2021-52,475.64,476.86,474.67,474.96,65237400,451.85,-0.00252020173201295,445.72999999999996,440.7888
2022-01-03,2022,1,3,Monday,01,2022-01,476.3,477.85,473.85,477.71,72668200,454.47,0.005789989682731145,446.59785714285715,441.278
2022-01-04,2022,1,4,Tuesday,01,2022-01,479.22,479.98,475.58,477.55,71178700,454.31,-0.0003349455666449286,447.6721428571429,441.77299999999997
2022-01-05,2022,1,5,Wednesday,01,2022-01,477.16,477.98,468.28,468.38,104538900,445.59,-0.019202143295109386,447.6328571428571,442.0474
2022-01-06,2022,1,6,Thursday,01,2022-01,467.89,470.82,465.43,467.94,86858900,445.17,-0.0009394483519827856,447.84499999999997,442.3056
2022-01-07,2022,1,7,Friday,01,2022-01,467.95,469.2,464.65,466.09,85111600,443.41,-0.00395347904579324,448.26785714285717,442.56700000000006
2022-01-10,2022,1,10,Monday,02,2022-02,462.7,465.74,456.6,465.51,119362000,442.86,-0.0012445513455373591,448.98357142857145,442.73440000000005
2022-01-11,2022,1,11,Tuesday,02,2022-02,465.23,469.85,462.05,469.75,74303100,446.89,0.009108267556875438,449.43785714285707,442.9646
2022-01-12,2022,1,12,Wednesday,02,2022-02,471.59,473.2,468.94,471.02,67605400,448.1,0.002703733115667184,449.6642857142857,443.20419999999996
2022-01-13,2022,1,13,Thursday,02,2022-02,472.19,472.88,463.44,464.53,91173100,441.93,-0.01377867009184508,449.2521428571429,443.285
2022-01-14,2022,1,14,Friday,02,2022-02,461.19,465.09,459.9,464.72,95890900,442.11,0.00040908488870528004,448.40000000000003,443.316
2022-01-18,2022,1,18,Tuesday,03,2022-03,459.74,459.96,455.31,456.49,109709100,434.28,-0.017709638955573093,447.015,443.1488
2022-01-19,2022,1,19,Wednesday,03,2022-03,458.13,459.61,451.46,451.75,109357600,429.77,-0.010383637471885976,445.2664285714286,442.86080000000004
2022-01-20,2022,1,20,Thursday,03,2022-03,453.75,458.74,444.5,446.75,122379700,425.01,-0.011068117467798455,443.26785714285717,442.47
2022-01-21,2022,1,21,Friday,03,2022-03,445.56,448.06,437.95,437.98,202271200,416.67,-0.0196304500815081,440.75500000000005,441.9418
2022-01-24,2022,1,24,Monday,04,2022-04,432.03,440.38,420.76,439.84,251783900,418.44,0.004246474680415835,438.18142857142857,441.5202
2022-01-25,2022,1,25,Tuesday,04,2022-04,433.06,439.72,427.15,434.47,167997300,413.33,-0.012208726418018512,435.2542857142857,440.9936
2022-01-26,2022,1,26,Wednesday,04,2022-04,440.72,444.04,428.86,433.38,186391100,412.29,-0.00250892958465887,432.8757142857143,440.37980000000005
2022-01-27,2022,1,27,Thursday,04,2022-04,438.26,441.59,429.45,431.24,149878300,410.26,-0.004937808483496897,430.38214285714287,439.7224
2022-01-28,2022,1,28,Friday,04,2022-04,432.68,442.0,427.82,441.95,164457400,420.45,0.024835435143608642,428.7421428571429,439.2338
2022-01-31,2022,1,31,Monday,05,2022-05,441.24,450.28,439.81,449.91,152251400,428.02,0.01801091266492927,427.6821428571429,438.9182
2022-02-01,2022,2,1,Tuesday,05,2022-05,450.68,453.63,446.94,452.95,123155400,430.91,0.006757125298112232,426.5407142857143,438.63020000000006
2022-02-02,2022,2,2,Wednesday,05,2022-05,455.5,458.12,453.05,457.35,117361000,435.1,0.009713944235860916,425.6121428571428,438.44199999999995
2022-02-03,2022,2,3,Thursday,05,2022-05,450.95,452.97,445.71,446.6,118024400,424.87,-0.023504910755743236,424.3935714285714,438.0742000000001
2022-02-04,2022,2,4,Friday,05,2022-05,446.35,452.78,443.83,448.7,118454400,426.87,0.004702215748131122,423.305,437.7346
2022-02-07,2022,2,7,Monday,06,2022-06,449.51,450.99,445.85,447.26,84472900,425.5,-0.003209408316279583,422.6778571428572,437.34380000000004
2022-02-08,2022,2,8,Tuesday,06,2022-06,446.73,451.92,445.22,450.94,81012000,429.0,0.008227870389542646,422.6228571428572,437.2216
2022-02-09,2022,2,9,Wednesday,06,2022-06,455.22,457.88,455.01,457.54,92589900,435.28,0.014636222837538515,423.3564285714286,437.1182
2022-02-10,2022,2,10,Thursday,06,2022-06,451.34,457.71,447.2,449.32,140103700,427.46,-0.017965814123057977,424.1271428571428,437.02979999999997
2022-02-11,2022,2,11,Friday,06,2022-06,449.41,451.61,438.94,440.46,153214600,419.03,-0.019718639675304073,424.1692857142857,436.8688
2022-02-14,2022,2,14,Monday,07,2022-07,439.92,441.6,435.34,439.02,123006300,417.66,-0.003269376651766742,424.4785714285714,436.5496
2022-02-15,2022,2,15,Tuesday,07,2022-07,443.73,446.28,443.18,446.1,88482700,424.39,0.016127008742818694,425.34285714285716,436.4404
2022-02-16,2022,2,16,Wednesday,07,2022-07,443.93,448.06,441.94,446.6,84863600,424.87,0.00112083688770781,426.38642857142855,436.23900000000003
2022-02-17,2022,2,17,Thursday,07,2022-07,443.22,446.57,436.42,437.06,102259100,415.79,-0.021361555965453638,426.05357142857144,435.676
2022-02-18,2022,2,18,Friday,07,2022-07,437.33,438.66,431.82,434.23,132642900,413.1,-0.006475049360498919,424.98785714285714,435.03579999999994
2022-02-22,2022,2,22,Tuesday,08,2022-08,431.89,435.5,425.86,429.57,124391800,408.67,-0.010731545875090731,423.3992857142857,434.367
2022-02-23,2022,2,23,Wednesday,08,2022-08,432.66,433.26,421.35,421.95,132578000,401.42,-0.0177387928495516,420.9935714285715,433.47
2022-02-24,2022,2,24,Thursday,08,2022-08,411.02,428.76,410.64,428.3,213942900,407.46,0.015049118778274861,419.75,432.7728000000001
2022-02-25,2022,2,25,Friday,08,2022-08,429.61,437.84,427.86,437.75,121804500,416.45,0.022064116430600134,419.0057142857143,432.3164
2022-02-28,2022,2,28,Monday,09,2022-09,432.03,438.2,430.7,436.63,145615000,415.39,-0.0025586475192638236,418.2835714285714,431.7014
2022-03-01,2022,3,1,Tuesday,09,2022-09,435.04,437.17,427.11,429.98,137785900,409.06,-0.015230297407547,416.8592857142857,431.03860000000003
2022-03-02,2022,3,2,Wednesday,09,2022-09,432.37,439.72,431.57,437.89,117726500,416.58,0.01839645343038465,415.5235714285714,430.6204
2022-03-03,2022,3,3,Thursday,09,2022-09,440.47,441.11,433.8,435.71,105501700,414.51,-0.004978595139655706,414.59857142857146,430.25379999999996
2022-03-04,2022,3,4,Friday,09,2022-09,431.75,433.37,427.88,432.17,113978200,411.14,-0.008124760678620224,414.03499999999997,429.666
2022-03-07,2022,3,7,Monday,10,2022-10,431.55,432.3,419.36,419.43,137896600,399.02,-0.02947903334547919,412.7035714285715,428.7478
2022-03-08,2022,3,8,Tuesday,10,2022-10,419.62,427.21,415.12,416.25,164772700,396.0,-0.00758177522739667,410.67571428571426,427.7138
2022-03-09,2022,3,9,Wednesday,10,2022-10,425.14,429.51,422.82,427.41,116990800,406.61,0.026810882243939238,409.37142857142857,426.76520000000005
2022-03-10,2022,3,10,Thursday,10,2022-10,422.52,426.43,420.44,425.48,93972700,404.78,-0.004515632617869025,408.58500000000004,425.7874
2022-03-11,2022,3,11,Friday,10,2022-10,428.12,428.77,419.53,420.07,95636300,399.63,-0.012714937005089855,407.6228571428571,424.695
2022-03-14,2022,3,14,Monday,11,2022-11,420.89,424.55,415.79,417.0,95729200,396.71,-0.007308293882256289,406.76857142857136,423.5694
2022-03-15,2022,3,15,Tuesday,11,2022-11,419.77,426.84,418.42,426.17,106219100,405.43,0.021990521268681285,407.05499999999995,422.64099999999996
2022-03-16,2022,3,16,Wednesday,11,2022-11,429.89,435.68,424.8,435.62,144954800,414.42,0.022174010143404477,407.5521428571428,421.84
2022-03-17,2022,3,17,Thursday,11,2022-11,433.59,441.07,433.19,441.07,102676900,419.61,0.012510869948617387,407.7778571428571,421.14599999999996
2022-03-18,2022,3,18,Friday,11,2022-11,438.0,444.86,437.22,444.52,106345500,424.21,0.010952840146309484,408.40785714285715,420.71840000000003
2022-03-21,2022,3,21,Monday,12,2022-12,444.34,446.46,440.68,444.39,88349800,424.08,-0.0002923664024385708,409.48071428571427,420.29659999999996
2022-03-22,2022,3,22,Tuesday,12,2022-12,445.86,450.58,445.86,449.59,74650400,429.04,0.011701386455187812,410.37071428571426,420.00919999999996
2022-03-23,2022,3,23,Wednesday,12,2022-12,446.91,448.49,443.71,443.8,79426100,423.52,-0.01287852513153942,411.0142857142857,419.62239999999997
2022-03-24,2022,3,24,Thursday,12,2022-12,445.94,450.5,444.76,450.49,64736900,429.9,0.015074525232654956,412.3542857142857,419.28259999999995
2022-03-25,2022,3,25,Friday,12,2022-12,451.16,452.98,448.43,452.69,77101300,432.0,0.004883562579310441,414.71,418.9606
2022-03-28,2022,3,28,Monday,13,2022-13,452.06,455.91,450.06,455.91,68529800,435.08,0.00711303251582196,417.50142857142856,418.8236
2022-03-29,2022,3,29,Tuesday,13,2022-13,460.02,462.07,457.18,461.55,86581500,440.46,0.012370745267890504,419.9192857142857,418.7906
2022-03-30,2022,3,30,Wednesday,13,2022-13,460.34,461.2,456.47,458.7,79666900,437.74,-0.006174849659479453,422.2735714285714,418.8598
2022-03-31,2022,3,31,Thursday,13,2022-13,457.89,458.76,451.16,451.64,121699900,431.0,-0.015391199851698789,424.5142857142858,418.8844
2022-04-01,2022,4,1,Friday,13,2022-13,453.31,453.46,449.14,452.92,89048800,432.22,0.00283409779485444,427.05071428571426,419.0285999999999
2022-04-04,2022,4,4,Monday,14,2022-14,453.13,456.91,452.26,456.8,59601000,435.92,0.008566593652675758,429.2285714285714,419.41360000000003
2022-04-05,2022,4,5,Tuesday,14,2022-14,455.22,457.83,449.82,451.03,74214500,430.42,-0.012631360379402157,430.37142857142857,419.65319999999997
2022-04-06,2022,4,6,Wednesday,14,2022-14,446.89,448.93,443.47,446.52,106898000,426.11,-0.009999264744305125,430.83571428571435,419.9088
2022-04-07,2022,4,7,Thursday,14,2022-14,445.59,450.69,443.53,448.77,78097200,428.26,0.005038921691670639,431.125,420.2282
2022-04-08,2022,4,8,Friday,14,2022-14,447.97,450.63,445.94,447.57,79272700,427.12,-0.002673860810448514,431.34214285714285,420.5654
2022-04-11,2022,4,11,Monday,15,2022-15,444.11,445.0,439.39,439.92,89770500,419.82,-0.01709248305002453,430.6835714285715,420.5528
2022-04-12,2022,4,12,Tuesday,15,2022-15,443.08,445.75,436.65,438.29,84363600,418.26,-0.003705006520180465,430.30785714285713,420.35759999999993
2022-04-13,2022,4,13,Wednesday,15,2022-15,438.03,444.11,437.84,443.31,74070400,423.05,0.011453532739612804,429.81857142857143,420.2004
2022-04-14,2022,4,14,Thursday,15,2022-15,443.55,444.73,437.68,437.79,97869500,417.78,-0.012451767462360763,428.80285714285714,419.85400000000004
2022-04-18,2022,4,18,Monday,16,2022-16,436.81,439.75,435.61,437.97,66002500,417.95,0.00041110548734524244,427.57928571428573,419.7156
2022-04-19,2022,4,19,Tuesday,16,2022-16,437.86,445.8,437.68,445.04,77821000,424.7,0.016142621560514714,426.4535714285715,419.67220000000003
2022-04-20,2022,4,20,Wednesday,16,2022-16,446.92,447.57,443.48,444.71,65224400,424.39,-0.0007414152869082979,425.5,419.65
2022-04-21,2022,4,21,Thursday,16,2022-16,448.54,450.01,437.1,438.06,85417300,418.04,-0.014953716331199018,424.5742857142858,419.43080000000003
2022-04-22,2022,4,22,Friday,16,2022-16,436.91,438.08,425.44,426.04,132471800,406.57,-0.02743927410861946,422.7421428571429,418.8566
2022-04-25,2022,4,25,Monday,17,2022-17,423.67,428.69,418.84,428.51,119647700,408.93,0.005797942350845187,420.81428571428575,418.48600000000005
2022-04-26,2022,4,26,Tuesday,17,2022-17,425.83,426.04,416.07,416.1,103996300,397.08,-0.02896096099861134,418.4328571428572,418.04699999999997
2022-04-27,2022,4,27,Wednesday,17,2022-17,417.24,422.92,415.01,417.27,122030000,398.2,0.002811709098739845,416.43928571428575,417.6578
2022-04-28,2022,4,28,Thursday,17,2022-17,422.29,429.64,417.6,427.81,105449100,408.26,0.025259490855627842,415.0107142857143,417.3352
2022-04-29,2022,4,29,Friday,17,2022-17,423.59,425.87,411.21,412.0,145491100,393.17,-0.03695567803342781,412.58571428571435,416.70120000000003
2022-05-02,2022,5,2,Monday,18,2022-18,412.07,415.92,405.02,414.48,158312500,395.54,0.0060195837310335065,410.8514285714286,416.2962
2022-05-03,2022,5,3,Tuesday,18,2022-18,415.01,418.93,413.36,416.38,100028200,397.35,0.004583904855504306,409.35785714285714,415.9812
2022-05-04,2022,5,4,Wednesday,18,2022-18,417.08,429.66,413.71,429.06,144247900,409.45,0.030453025533596634,408.38642857142855,415.9968
2022-05-05,2022,5,5,Thursday,18,2022-18,424.55,425.0,409.44,413.81,172929100,394.9,-0.03554286842924137,406.7521428571428,415.8664
