,Date,Open,High,Low,Close,Volume,Adj Close,ATR,SD_Log_Close,ATR_normalized,SD_normalized,Delta_Days
2994,2011-12-06,126.21,127.11,125.76,126.26,178842100,98.56,2.4357142857142855,0.016387687665018618,-0.20454134694231316,0.8486304992072891,4346
2995,2011-12-07,125.84,127.26,124.97,126.73,237802500,98.92,2.2142857142857144,0.014732752708304679,-0.2919952297630753,0.6267182059452012,4347
2996,2011-12-08,125.9,126.18,123.65,123.95,240862800,96.75,2.4557142857142855,0.018726867577961288,-0.19664228655850235,1.1622940524048335,4348
2997,2011-12-09,124.51,126.37,124.4,126.05,209111400,98.39,2.0557142857142856,0.012220957145498614,-0.354623494234718,0.28990840487929864,4349
2998,2011-12-12,124.95,124.97,123.16,124.21,215826100,96.96,2.2957142857142867,0.013645473552399876,-0.25983476962898816,0.4809235872962655,4352
2999,2011-12-13,124.86,125.57,122.45,123.05,245159800,96.05,2.4957142857142856,0.014019698868739178,-0.18084416579088078,0.5311039268973339,4353
3000,2011-12-14,122.56,123.03,121.47,121.74,238618800,95.03,2.3899999999999983,0.013040939855948572,-0.2225963421053098,0.39986090964270227,4354
3001,2011-12-15,123.03,123.2,121.99,122.18,199109200,95.37,2.405714285714286,0.013327569091563553,-0.21638993751802907,0.43829538148295977,4355
3002,2011-12-16,122.23,122.95,121.3,121.59,220481400,95.51,2.3142857142857145,0.012810227609608283,-0.2524999278440213,0.3689244166637392,4356
3003,2011-12-19,122.06,122.32,120.03,120.29,183903000,94.49,2.201428571428571,0.010990461382632677,-0.2970731971526681,0.12490969270691334,4359
3004,2011-12-20,122.18,124.14,120.37,123.93,225418100,97.35,2.4057142857142844,0.015375550888362876,-0.2163899375180298,0.712911815949457,4360
3005,2011-12-21,123.93,124.36,122.75,124.17,194230900,97.54,2.222857142857141,0.014416643455326795,-0.28860991817001425,0.584330721793573,4361
3006,2011-12-22,124.63,125.4,124.23,125.27,119465400,98.4,1.952857142857143,0.014089764765114072,-0.39524723335145906,0.5404991503657472,4362
3007,2011-12-23,125.67,126.43,125.41,126.39,92187200,99.28,1.8928571428571448,0.012914738369618714,-0.4189444145028907,0.3829383948750215,4363
3008,2011-12-27,126.17,126.82,126.06,126.49,86075700,99.36,1.7928571428571425,0.013021695207655408,-0.4584397164219456,0.39728037074089667,4367
3009,2011-12-28,126.51,126.53,124.73,124.83,119107100,98.06,1.8142857142857127,0.014383830344791747,-0.4499764374392916,0.5799307708599404,4368
3010,2011-12-29,125.24,126.25,124.86,126.12,123507200,99.07,1.6899999999999997,0.012976410000961253,-0.4990634555386867,0.3912080208714481,4369
3011,2011-12-30,126.02,126.33,125.5,125.5,95599000,98.58,1.258571428571429,0.00859501724847669,-0.669457472389462,-0.19629840011582844,4370
3012,2012-01-03,127.76,128.38,127.43,127.5,193697900,100.15,1.4399999999999997,0.010100026316465102,-0.5978017103363216,0.005510143659632595,4374
3013,2012-01-04,127.2,127.81,126.71,127.7,127186500,100.31,1.421428571428572,0.009866230522337222,-0.6051365521212884,-0.025839826089611623,4375
3014,2012-01-05,127.01,128.23,126.43,128.04,173895000,100.58,1.5128571428571393,0.009492065305084191,-0.5690265617952978,-0.07601210692921422,4376
3015,2012-01-06,128.2,128.22,127.29,127.71,148050000,100.32,1.5371428571428538,0.009639333016175238,-0.559434845614956,-0.05626479579829,4377
3016,2012-01-09,128.0,128.18,127.41,128.02,99530200,100.56,1.3899999999999986,0.007200257841218236,-0.6175493612958489,-0.3833234293219124,4380
3017,2012-01-10,129.39,129.65,128.95,129.13,115282000,101.43,1.4199999999999977,0.0069688200066956646,-0.6057007707201331,-0.41435721732557773,4381
3018,2012-01-11,128.73,129.37,128.52,129.2,111540700,101.49,1.42285714285714,0.006140828587699362,-0.6045723335224461,-0.5253836198106875,4382
3019,2012-01-12,129.57,129.7,128.54,129.51,118983700,101.73,1.1771428571428544,0.003358585461560112,-0.70161793252355,-0.8984580720901816,4383
3020,2012-01-13,128.64,129.05,127.72,128.84,179836200,101.21,1.2757142857142807,0.004393068994199628,-0.6626868492033405,-0.759742884439709,4384
3021,2012-01-17,130.08,130.32,128.9,129.34,132209200,101.6,1.2299999999999958,0.004480185245907278,-0.6807418443663363,-0.7480613575504419,4388
3022,2012-01-18,129.31,130.84,129.08,130.77,163395200,102.72,1.348571428571424,0.005309717344859272,-0.6339117006623154,-0.6368283633677169,4389
3023,2012-01-19,131.22,131.57,130.8,131.46,126328900,103.27,1.3528571428571345,0.005332670424470646,-0.632219044865786,-0.6337505562833217,4390
3024,2012-01-20,131.24,131.95,130.92,131.95,138230200,103.65,1.2671428571428496,0.004893971014088093,-0.6660721607964033,-0.6925763076010792,4391
3025,2012-01-23,131.51,132.25,130.98,131.61,129295800,103.38,1.3271428571428519,0.00529066093562307,-0.64237497964497,-0.6393836610595024,4394
3026,2012-01-24,130.8,131.5,130.6,131.46,103083300,103.27,1.3057142857142838,0.005483200032885134,-0.6508382586276231,-0.6135658532703215,4395
3027,2012-01-25,131.26,132.87,130.75,132.56,198613200,104.13,1.3528571428571428,0.004814689216743755,-0.6322190448657827,-0.7032073027294655,4396
3028,2012-01-26,133.15,133.4,131.36,131.88,184880500,103.6,1.432857142857143,0.005947649198997867,-0.6006228033305395,-0.5512872850778943,4397
3029,2012-01-27,131.24,132.05,131.15,131.82,135259100,103.55,1.3100000000000023,0.0047687974665424375,-0.6491456028310906,-0.7093609847745936,4398
3030,2012-01-30,130.51,131.44,130.06,131.37,147311800,103.19,1.4471428571428606,0.004646095294163389,-0.594980617342102,-0.7258142721684022,4401
3031,2012-01-31,132.02,132.18,130.68,131.32,157212000,103.16,1.5142857142857176,0.0043323441803227595,-0.5684623431964515,-0.7678855505007889,4402
3032,2012-02-01,132.29,133.14,132.13,132.47,166234500,104.06,1.5928571428571436,0.005464939885376273,-0.537430320260053,-0.6160143792335663,4403
3033,2012-02-02,132.73,133.02,132.21,132.68,113090400,104.22,1.5642857142857127,0.005389369751530889,-0.5487146922369265,-0.6261476727722143,4404
3034,2012-02-03,134.0,134.62,133.77,134.54,160598500,105.68,1.538571428571426,0.006824331349643954,-0.5588706270161121,-0.43373188163285104,4405
3035,2012-02-06,133.98,134.51,133.83,134.45,107694500,105.61,1.348571428571424,0.0062131092608636,-0.6339117006623154,-0.5156914141591418,4408
3036,2012-02-07,134.17,135.02,133.64,134.79,135528100,105.88,1.4171428571428553,0.00605643607706897,-0.6068292079178202,-0.5366999168604045,4409
3037,2012-02-08,134.86,135.22,134.31,135.19,139361400,106.2,1.2957142857142847,0.005334125104169533,-0.6547877888195281,-0.6335554964674467,4410
3038,2012-02-09,135.41,135.59,134.56,135.36,148602900,106.33,1.2285714285714278,0.0051374336346312385,-0.6813060629651786,-0.6599301010361975,4411
3039,2012-02-10,134.16,134.47,133.84,134.36,167907500,105.54,1.1857142857142873,0.00632209175577232,-0.6982326209304864,-0.5010778154358185,4412
3040,2012-02-13,135.32,135.52,134.74,135.36,115841900,106.33,1.2357142857142864,0.006631097711509982,-0.6784849699709599,-0.4596428212741473,4415
3041,2012-02-14,135.0,135.27,134.25,135.19,165329500,106.2,1.1171428571428603,0.004571935326757083,-0.7253151136749799,-0.7357584747297236,4416
3042,2012-02-15,135.63,135.83,134.29,134.56,195195100,105.7,1.2357142857142946,0.005000148131997966,-0.6784849699709566,-0.6783388853798918,4417
3043,2012-02-16,134.57,136.17,134.33,136.05,186567800,106.87,1.3014285714285734,0.006488812803212778,-0.6525309144241526,-0.4787219821612396,4418
3044,2012-02-17,136.52,136.63,135.96,136.41,129869400,107.15,1.2671428571428578,0.006476477469573263,-0.6660721607964001,-0.48037604244016024,4419
3045,2012-02-21,136.73,137.05,136.05,136.47,134042300,107.2,1.2628571428571433,0.0064843948535291155,-0.6677648165929311,-0.4793143905467418,4423
3046,2012-02-22,136.26,136.55,135.79,136.03,124455300,106.86,1.1542857142857161,0.005707579938471922,-0.7106454301050462,-0.5834784717640636,4424
3047,2012-02-23,135.96,136.73,135.5,136.63,137704300,107.33,1.164285714285715,0.005310116863953389,-0.7066958999131412,-0.6367747913538937,4425
3048,2012-02-24,136.93,137.2,136.63,136.93,105539100,107.56,1.087142857142855,0.005188283729980585,-0.7371637042506982,-0.6531115483034814,4426
3049,2012-02-27,136.02,137.53,135.8,137.16,145728900,107.74,1.1142857142857079,0.004350276259109629,-0.726443550872671,-0.7654810156818181,4429
3050,2012-02-28,137.2,137.72,136.93,137.56,129355900,108.06,0.9642857142857102,0.0024385065010016126,-0.7856865037512509,-1.0218326079239952,4430
3051,2012-02-29,137.76,138.19,136.54,137.02,185934700,107.63,1.1042857142857128,0.003128518966925706,-0.7303930810645745,-0.9293079754171772,4431
3052,2012-03-01,137.31,137.99,136.93,137.73,145023500,108.19,1.1128571428571417,0.0035595390613952327,-0.7270077694715126,-0.8715119531519302,4432
3053,2012-03-02,137.64,137.82,137.0,137.31,120638300,107.86,1.1214285714285666,0.0035226908341173735,-0.7236224578784523,-0.8764529779243533,4433
3054,2012-03-05,137.1,137.2,136.28,136.75,140765000,107.42,1.0928571428571396,0.0037462961299092965,-0.7349068298553242,-0.8464694648119946,4436
3055,2012-03-06,135.35,135.43,134.36,134.75,202129900,105.85,1.3528571428571385,0.006580044737223186,-0.6322190448657844,-0.46648857829672463,4437
3056,2012-03-07,135.06,135.91,134.93,135.69,143692200,106.59,1.2714285714285682,0.007365442160005133,-0.6643795049998708,-0.3611736579099159,4438
3057,2012-03-08,136.52,137.32,136.24,137.04,116968900,107.65,1.3914285714285686,0.00846133808031912,-0.6169851426970059,-0.2142236065699347,4439
3058,2012-03-09,137.3,137.93,137.13,137.57,122836800,108.06,1.2828571428571414,0.008453313799284568,-0.659865756209121,-0.21529959242601493,4440
3059,2012-03-12,137.55,137.76,137.09,137.58,104003500,108.07,1.2271428571428535,0.00820738982739066,-0.6818702815640233,-0.2482758446646287,4443
3060,2012-03-13,138.32,140.13,138.09,140.06,184090500,110.02,1.4742857142857093,0.010472230031501419,-0.5842604639640763,0.05541940421956568,4444
3061,2012-03-14,140.1,140.45,139.48,139.91,145163600,109.9,1.4657142857142804,0.01019862019769688,-0.5876457755571383,0.018730720212802598,4445
3062,2012-03-15,140.12,140.78,139.76,140.72,165118500,110.54,1.269999999999998,0.006408482936862348,-0.6649437235987139,-0.4894935141703627,4446
3063,2012-03-16,140.36,140.48,140.0,140.3,152893500,110.69,1.2071428571428555,0.0072575276335398505,-0.6897693419478333,-0.3756440514121196,4447
3064,2012-03-19,140.21,141.28,140.11,140.85,125291100,111.13,1.1414285714285686,0.006896397941384949,-0.7157233974946406,-0.42406838242646433,4450
3065,2012-03-20,140.05,140.61,139.64,140.44,121729700,110.8,1.1871428571428535,0.007365304359937068,-0.697668402331645,-0.3611921356929805,4451
3066,2012-03-21,140.52,140.65,139.92,140.21,122388400,110.62,1.1957142857142864,0.007503853584157986,-0.6942830907385814,-0.34261389734481207,4452
3067,2012-03-22,139.18,139.55,138.74,139.2,135216700,109.82,1.0414285714285743,0.004411101691807765,-0.7552186994136924,-0.7573248575174489,4453
3068,2012-03-23,139.32,139.81,138.55,139.65,120521000,110.18,1.0828571428571447,0.0046715592454491355,-0.7388563600472275,-0.722399779168294,4454
3069,2012-03-26,140.65,141.61,140.6,141.61,120164000,111.73,1.2171428571428586,0.006912382296469956,-0.6858198117559267,-0.42192502030891454,4457
3070,2012-03-27,141.74,141.83,141.08,141.17,119868500,111.38,1.221428571428573,0.006924050144723334,-0.6841271559593958,-0.4203604639782643,4458
3071,2012-03-28,141.1,141.32,139.64,140.47,148562100,110.83,1.2942857142857187,0.007088413165098507,-0.6553520074183696,-0.3983208214950567,4459
3072,2012-03-29,139.64,140.49,139.09,140.23,164963700,110.64,1.3214285714285754,0.007031149931716831,-0.644631854040341,-0.40599931990840943,4460
3073,2012-03-30,140.92,141.05,140.05,140.81,135486800,111.09,1.3600000000000014,0.007172719605405383,-0.629397951871564,-0.38701606572241276,4461
3074,2012-04-02,140.64,142.21,140.36,141.84,151741100,111.91,1.414285714285715,0.006604508985061008,-0.6079576451155064,-0.46320813677931133,4464
3075,2012-04-03,141.64,141.88,140.43,141.26,155806700,111.45,1.441428571428572,0.007068063704292912,-0.5972374917374775,-0.4010495060851649,4465
3076,2012-04-04,140.22,140.34,139.34,139.86,146896000,110.35,1.4357142857142833,0.005793373256380353,-0.5994943661328532,-0.5719743387186015,4466
3077,2012-04-05,139.38,140.2,139.26,139.79,137439400,110.29,1.4628571428571402,0.0057770929725223,-0.5887742127548244,-0.5741573822945689,4467
3078,2012-04-09,138.03,139.84,137.84,138.22,127555900,109.05,1.508571428571425,0.006826989974396198,-0.5707192175918288,-0.43337538332256986,4471
3079,2012-04-10,137.95,138.34,135.76,135.9,235360300,107.22,1.6771428571428544,0.008755664003633363,-0.5041414229282803,-0.17475707627267495,4472
3080,2012-04-11,137.29,137.54,136.75,137.0,154133000,108.09,1.7685714285714238,0.009495317645191768,-0.46803143260228897,-0.0755759965861385,4473
3081,2012-04-12,137.13,138.9,137.03,138.79,154321500,109.5,1.7757142857142827,0.010772988657046114,-0.4652103396080702,0.09574850358519926,4474
3082,2012-04-13,138.47,138.82,137.01,137.14,169246700,108.2,1.827142857142856,0.011291056529736197,-0.4448984700496988,0.16521687104439217,4475
3083,2012-04-16,137.84,138.04,136.58,137.05,147825300,108.13,1.7614285714285691,0.011048902390193306,-0.47085252559650614,0.132746120329469,4478
3084,2012-04-17,137.84,139.36,137.7,139.08,147877600,109.73,1.9571428571428555,0.012932869105912142,-0.3935545775549289,0.3853695679269181,4479
3085,2012-04-18,138.46,139.08,138.38,138.61,123884200,109.36,1.7714285714285722,0.012179309678367408,-0.4669029954045995,0.2843238440467723,4480
